0,1000,,,,-1.01171875,0.025390625,0.013671875,,,12.1133877936002,-0.030684238929118,3549,0,0.371690085299891,,32.8129896911452,,,0.279296875,,
0,1000,,,,-1.173828125,0.04296875,0.037109375,-0.000325032800147,,12.1131892887608,-0.03084799351645,3549,0,0.373667584643225,0.120795536885711,32.3270044954649,0.010260718493038,0.003316982928511,0.279296875,,
0.028419999999926,1000,,,,-0.94921875,-0.021484375,0.0078125,,,12.1131908091039,-0.030710397777341,3547,0,0.372000908100415,,32.456212639797,,,0.28125,,
0.053784999999683,1000,,,,-1.0859375,0.005859375,0.021484375,,-6.85244415438207E-05,12.1126312380051,-0.029576708804299,3551,0,0.358251766980328,,33.7409748349469,,,0.279296875,,
0.085814999999944,1000,,,,-0.912109375,-0.064453125,0.009765625,,,12.1128359030057,-0.02997892168697,3551,0,0.36312975894333,,33.2808876065681,,,0.27734375,,
0.110044999999926,1000,,,,-1.142578125,-0.0078125,0.0390625,,,12.1126223641574,-0.029841769894198,3550,0,0.361462089406505,,33.4318657404316,,,0.27734375,,
0.132345000000205,1000,,,,-0.986328125,0.015625,0,,,12.1126903535267,-0.028616707104326,3550,0,0.346625312092268,,34.8618278149279,,,0.27734375,,
0.154099999999627,1000,,,,-1.0625,-0.083984375,-0.01171875,-0.000323846272864,,12.1127935761902,-0.028703479625859,3552,0,0.347679323626405,0.12045751493887,34.6461543017455,0.000568868132292,0.000197090930887,0.27734375,,
0.177674999999814,1000,,,,-0.953125,-0.12109375,0.02734375,,,12.1126256140776,-0.028780572345103,3552,0,0.348608297775106,,34.5578136324925,,,0.27734375,,
0.207614999999758,1000,,,,-1.1875,0.091796875,0.041015625,,0.000856549230664,12.1126899770036,-0.028029844079358,3544,0,0.339516811437018,,35.4020357096266,,,0.27734375,,
0.229869999999646,1000,,,,-0.9609375,-0.0390625,0.01953125,,,12.1125951320505,-0.028352937271647,3547,0,0.34342764997588,,35.0278780555211,,,0.27734375,,
0.252344999999739,1000,,,,-1.099609375,0.08984375,0.00390625,,,12.1125180038385,-0.029741966594905,3545,0,0.360250105850348,,33.3763422699753,,,0.27734375,,
0.275214999999851,1000,,,,-1,-0.0625,-0.005859375,,,12.1124477785201,-0.028797978827113,3546,0,0.348814014670337,,34.4719398649565,,,0.279296875,,
0.29805999999959,1000,,,,-1.048828125,-0.01171875,0,0.000157541595479,,12.1131493691655,-0.027191970381043,3550,0,0.329380398867491,0.058573998966462,17.783085808341,0.014623369511699,0.002600486348336,0.279296875,,
0.319219999999739,1000,,,,-1.09375,-0.03125,0.080078125,,,12.1130628862796,-0.027583481763371,3549,0,0.33412044922226,,17.5234217984255,,,0.279296875,,
0.343529999999795,1000,,,,-0.921875,-0.001953125,-0.021484375,,,12.11305429419,-0.027150938776701,3546,0,0.328880795540403,,17.7874520247206,,,0.279296875,,
0.365509999999776,1000,,,,-1.07421875,0,0.02734375,,0.001242075694043,12.1127772185138,-0.026342724254697,3545,0,0.319083550225884,,18.3303083674386,,,0.279296875,,
0.387544999999925,1000,,,,-0.984375,-0.046875,-0.009765625,,,12.1124217523716,-0.026929490075731,3544,0,0.326181341373561,,17.9256204027467,,,0.27734375,,
0.409444999999832,1000,,,,-1.173828125,0.060546875,0.029296875,,,12.1126913068393,-0.02829204058032,3550,0,0.342692753989986,,17.0918596329604,,,0.28125,,
0.433215000000317,1000,,,,-0.9375,-0.048828125,-0.0078125,0.000354807609579,,12.1125363777727,-0.027364732504421,3553,0,0.331456317927821,0.132019367831604,39.8300954578132,0.009408283908977,0.003747328461888,0.28125,,
0.467334999999963,1000,,,,-1.099609375,0.064453125,-0.013671875,,,12.1124322365674,-0.027108084611177,3548,0,0.328344837916011,,40.1544338495387,,,0.28125,,
0.488739999999758,1000,,,,-0.96875,-0.080078125,0.013671875,,,12.112456036839,-0.027879772022969,3548,0,0.337692512945307,,39.0329351233835,,,0.28125,,
0.511814999999944,1000,,,,-1.125,-0.005859375,-0.005859375,,0.000932080902826,12.1123964166245,-0.027355216826143,3547,0,0.331337230260962,,39.7778995416311,,,0.279296875,,
0.5335,1000,,,,-0.9375,-0.125,0.005859375,,,12.1121656031784,-0.026986490513647,3545,0,0.326864842149894,,40.296512943109,,,0.27734375,,
0.56398499999987,1000,,,,-1.265625,0.17578125,-0.013671875,,,12.1121378044871,-0.026827467319438,3546,0,0.324937981118411,,40.5415100648401,,,0.28125,,
0.586910000000149,1000,,,,-0.947265625,-0.103515625,0.02734375,0.000451657745756,,12.1120191956514,-0.027206728282642,3549,0,0.329528415210229,0.167879907364329,50.9455026077877,0.005552069437368,0.002828529680001,0.28125,,
0.609784999999683,1000,,,,-1.13671875,0.083984375,0.005859375,,,12.1118803854174,-0.027269729030494,3550,0,0.330287696160085,,50.8370023316408,,,0.279296875,,
0.632794999999925,1000,,,,-0.890625,-0.080078125,0.021484375,,,12.1117780892229,-0.027106514428073,3550,0,0.328308087525141,,51.1359391734011,,,0.27734375,,
0.65526500000013,1000,,,,-1.078125,0.021484375,-0.046875,,0.000800474672415,12.1117410940358,-0.026964991747959,3551,0,0.326592998654084,,51.4242145184164,,,0.27734375,,
0.678175000000279,1000,,,,-1.099609375,0.021484375,0.046875,,,12.1116301424936,-0.028483546424895,3544,0,0.344982179444875,,48.5903352613439,,,0.279296875,,
0.700225000000093,1000,,,,-0.984375,-0.060546875,0.046875,,,12.1118645695242,-0.02834653176967,3546,0,0.343329353809954,,48.8473376312947,,,0.28125,,
