Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
32.68232499999972,1425,,,,-1.125,0.296875,0.173828125,,,11.951579939073477,2.65954715864137,8668,0,31.785790468238066,,78.75945397907252,,,1.291015625,,
32.70541000000015,1425,,,,-0.703125,-0.455078125,-0.08984375,,0.13967478211726214,11.951576715469814,2.660376619180867,8662,0,31.795695256182352,,78.6790666571826,,,1.294921875,,
32.728294999999925,1425,,,,-1.349609375,0.3359375,0.080078125,,,11.951566790545867,2.657492950579273,7768,0,31.761204494252986,,70.63721822745703,,,1.294921875,,
32.76541000000015,1426,,,,-0.6875,-0.37109375,-0.078125,,,11.951286901082945,2.659793501365101,8437,0,31.787955232450273,,76.65028345553627,,,1.298828125,,
32.78849999999954,1426,,,,-1.1171875,-0.0703125,-0.0703125,0.027628419420406013,,11.951215782484846,2.6606159004495917,8622,0,31.797594740583293,24.946583576263293,78.45431008158599,0.0055989543293680855,0.0043926209908888205,1.298828125,,
32.81408499999996,1426,,,,-1.25,0.4609375,0.181640625,,,11.951251469889428,2.6564032620722347,8652,0,31.747343390459864,,78.85120580339577,,,1.296875,,
32.84195500000008,1426,,,,-0.8359375,-0.375,-0.07421875,,,11.9507385918279,2.6627031965761705,8674,0,31.82126984990635,,78.86324878280926,,,1.294921875,,
32.864509999999775,1426,,,,-1.14453125,0.19921875,0.173828125,,0.14170202850745725,11.950848473864964,2.6583360858830702,8666,0,31.769371754995852,,78.92559558344628,,,1.294921875,,
32.88648499999987,1426,,,,-0.859375,-0.052734375,-0.015625,,,11.950675142293562,2.6628833082451706,8664,0,31.823253358674005,,78.77375577345127,,,1.294921875,,
32.90994999999972,1426,,,,-1.328125,0.11328125,-0.244140625,,,11.950387083889982,2.684751425615289,8683,0,32.08381876012817,,78.29885046328285,,,1.294921875,,
32.93347999999998,1426,,,,-0.88671875,-0.029296875,0.173828125,0.02765914800633229,,11.950262679700765,2.678007459619841,8697,0,32.00289260065524,25.18941049127489,78.70979291027948,0.005625460292393107,0.004427788146392617,1.29296875,,
32.955445000000296,1426,,,,-1.34375,0.109375,-0.1796875,,,11.950315004242837,2.680712542132196,8686,0,32.03535931430434,,78.53080980445522,,,1.291015625,,
32.984544999999926,1426,,,,-0.787109375,-0.10546875,0.21484375,,,11.950417331901004,2.673312532483188,8688,0,31.947200421775257,,78.76799441262082,,,1.291015625,,
33.00749500000011,1426,,,,-1.134765625,-0.083984375,-0.1171875,,0.14245935164190404,11.950170546406905,2.671105332801928,8683,0,31.920164274400015,,78.79242017260098,,,1.287109375,,
33.02884999999963,1426,,,,-1.09375,0.216796875,0.185546875,,,11.95014914244241,2.680263187291822,8679,0,32.029544829135325,,78.48699630338706,,,1.2890625,,
33.05407500000019,1426,,,,-1.046875,0.0234375,0.15625,,,11.949690210009829,2.682219537290887,8685,0,32.051692545862004,,78.48208288530343,,,1.28515625,,
33.07578500000015,1426,,,,-0.9609375,-0.052734375,-0.109375,0.027800403986202007,,11.949758156517786,2.6723394549126067,8681,0,31.933810198326217,25.271951347174376,79.13854059450439,0.00563705388970022,0.0044610821808344974,1.2890625,,
33.10068999999994,1426,,,,-1,0.0234375,0.1796875,,,11.9497208440098,2.6758962637594896,8679,0,31.976213359454718,,79.02108471849533,,,1.287109375,,
33.12535000000009,1426,,,,-1.01171875,-0.029296875,-0.095703125,,,11.949409596710927,2.6817052126041285,8681,0,32.04479400304149,,78.86571922058386,,,1.2890625,,
33.152334999999965,1426,,,,-0.9375,-0.2421875,-0.130859375,,0.14117869438152592,11.94927760223861,2.683679113995453,8677,0,32.06802672846142,,78.77615973753716,,,1.2890625,,
33.175019999999556,1426,,,,-0.912109375,0.111328125,0.20703125,,,11.949151820736931,2.676011141959315,8670,0,31.976063409255463,,78.93608899214311,,,1.2890625,,
33.20058999999985,1426,,,,-0.986328125,-0.08203125,0.052734375,,,11.94935151929894,2.6697155394543746,8680,0,31.901369437475118,,79.21194748552534,,,1.2890625,,
33.22516999999993,1426,,,,-1.2734375,0.3125,-0.0078125,,,11.94934889728647,2.66954846128506,8676,0,31.899365962109425,,79.18071694598765,,,1.287109375,,
33.25085999999987,1426,,,,-0.8125,-0.40625,-0.0859375,0.027868273757058682,,11.949807926483068,2.6717595362627993,8673,0,31.927013284089924,25.30980171764819,79.27394113705192,0.005578024512261741,0.004421919868460699,1.287109375,,
33.275629999999886,1427,,,,-1.28125,0.509765625,0.15234375,,,11.950008383103631,2.6819982695303377,8674,0,32.04990180435697,,78.979705458832,,,1.28515625,,
33.302915000000034,1428,,,,-0.787109375,-0.4375,-0.119140625,,0.14061148641983884,11.94890794457528,2.704706197712683,8693,0,32.318285373591074,,78.49612833016893,,,1.28515625,,
33.32559499999974,1429,,,,-1.14453125,0.302734375,0.13671875,,,11.949064826570579,2.694956503866758,8700,0,32.202209969491896,,78.84721092270213,,,1.287109375,,
33.351424999999814,1430,,,,-0.703125,-0.41015625,-0.068359375,,,11.949055203530204,2.690635809297155,8699,0,32.15055581788687,,78.96263984207282,,,1.2890625,,
33.375610000000336,1430,,,,-1.361328125,0.375,0.123046875,0.027663706677150054,,11.948593825292841,2.6929235781615377,8699,0,32.17665003800645,25.201391263365903,78.32198576793574,0.005579512851111489,0.004369985261167685,1.291015625,,
33.40101500000013,1431,,,,-0.923828125,-0.30078125,-0.123046875,,,11.948179475326636,2.7037081004604024,8704,0,32.30438963319535,,78.05268207285866,,,1.29296875,,
33.42553000000026,1432,,,,-1.162109375,0.158203125,-0.111328125,,,11.94826819526379,2.698141162675073,8714,0,32.23811424032264,,78.30596650817303,,,1.294921875,,
33.45589500000002,1433,,,,-0.90625,-0.251953125,0.154296875,,0.14062840510630575,11.948305729455413,2.707447155556291,8709,0,32.34940636093099,,77.98994410021703,,,1.294921875,,
33.47913500000024,1434,,,,-1.1875,0.23046875,-0.00390625,,,11.948103445461483,2.7106611641835086,8724,0,32.38725999525961,,78.03322736924603,,,1.296875,,
33.50848499999987,1435,,,,-0.703125,-0.34765625,0.173828125,,,11.94801192369352,2.7180045503107455,8725,0,32.474750775766026,,77.83286672854183,,,1.291015625,,
33.53068999999994,1436,,,,-1.125,0.166015625,-0.017578125,0.027839782194795295,,11.947318599841232,2.727460042835645,8742,0,32.58583410009407,25.486188101889226,78.21247731024215,0.0055178281092526866,0.004315630057967422,1.2890625,,
33.55260499999998,1436,,,,-1.109375,-0.1875,-0.29296875,,,11.94676340094077,2.726465644431214,8750,0,32.572439974813214,,78.31261582434738,,,1.2890625,,
33.57485000000009,1437,,,,-0.90625,-0.146484375,0.197265625,,,11.946663736725846,2.728882794351061,8753,0,32.60104512104891,,78.27282424430368,,,1.2890625,,
33.60059999999963,1438,,,,-1.2734375,0.306640625,-0.0625,,0.143629039242684,11.946352073120725,2.734135814575193,8771,0,32.662949056643974,,78.28561767941636,,,1.291015625,,
33.636369999999644,1439,,,,-1.0234375,-0.109375,-0.029296875,,,11.945802537569959,2.741217094708128,8772,0,32.7460381259945,,78.10007773262475,,,1.29296875,,
33.66050499999989,1440,,,,-0.8125,-0.16015625,0.09375,,,11.94529810907893,2.754823587759546,8781,0,32.907188993710136,,77.795609137508,,,1.291015625,,
33.68442499999981,1441,,,,-1.26171875,0.421875,0.09375,0.028335956436837575,,11.944560003430928,2.7536753002159657,8792,0,32.891439853395276,26.08735181538064,79.31349898836285,0.00550569641024287,0.004366760466640309,1.29296875,,
33.70684499999974,1442,,,,-1.140625,-0.24609375,-0.25,,,11.943661041286617,2.770300912873707,8808,0,33.087535085730444,,78.98888804055217,,,1.291015625,,
33.72976500000013,1442,,,,-0.953125,-0.396484375,0.12890625,,,11.943301403453935,2.789945439343478,8824,0,33.321159281270866,,78.57588580976251,,,1.291015625,,
33.76232499999972,1443,,,,-0.736328125,-0.173828125,-0.0234375,,0.14495699319444585,11.942970522498749,2.8219031249290936,8833,0,33.70190583837527,,77.77236421845552,,,1.291015625,,
33.78779000000004,1444,,,,-1.28125,0.490234375,0.2734375,,,11.942791938435267,2.8333957954517066,8846,0,33.83865646431702,,77.57390283292325,,,1.29296875,,
33.80989500000002,1445,,,,-1.361328125,0.24609375,-0.18359375,,,11.94174619813895,2.8621533635280976,8863,0,34.17910904740227,,76.94797486788715,,,1.294921875,,
33.834759999999775,1446,,,,-1.015625,0.0625,0.12890625,0.028892407404641537,,11.941279555272763,2.871039397151188,8875,0,34.28388405558412,26.85128830362338,78.32043843133309,0.005398511667497346,0.0042281380067505925,1.29296875,,
33.85668999999948,1447,,,,-1.0625,-0.287109375,-0.263671875,,,11.940996086930703,2.8763446084483544,8881,0,34.34641971414602,,78.23782628272762,,,1.291015625,,
33.87875499999989,1447,,,,-1,-0.283203125,0.06640625,,,11.940609336580867,2.8862801579160533,8890,0,34.46394380160052,,78.04239044485126,,,1.2890625,,
33.90271499999985,1448,,,,-0.65625,-0.48828125,0.314453125,,0.14578522575814798,11.93981161146076,2.903915432267192,8897,0,34.672203196883906,,77.6395097472679,,,1.283203125,,
33.92546499999985,1449,,,,-0.8359375,-0.408203125,-0.0859375,,,11.939717942109043,2.904557943394141,8908,0,34.67960259063837,,77.71701352730368,,,1.283203125,,
33.94816500000004,1450,,,,-0.625,-0.419921875,0.173828125,,,11.938504239083478,2.9378840384294995,8922,0,35.07394104672627,,76.96799758506229,,,1.28125,,
33.97124499999965,1450,,,,-0.76171875,-0.50390625,0.12109375,,,11.937404534640105,2.948383986107161,8957,0,35.19605236561589,,76.99571574613012,,,1.27734375,,
33.996524999999906,1450,,,,-0.912109375,-0.330078125,-0.1171875,0.030012679580880705,,11.936927774308186,2.9515459947430194,8969,0,35.23239136179603,28.188537528847327,80.00744893919789,0.0051717910377207625,0.004137818073746451,1.275390625,,
34.01947500000009,1450,,,,-0.75,-0.416015625,0.0546875,,,11.936561661235613,2.96386286618574,8963,0,35.3783318576726,,79.62154978778271,,,1.26953125,,
34.04094999999972,1450,,,,-1.234375,-0.203125,-0.29296875,,0.14758777646256754,11.9361770440565,2.9727566004571884,8968,0,35.48334909194453,,79.43804930233131,,,1.267578125,,
34.06314999999991,1450,,,,-1.19921875,0.09765625,0.025390625,,,11.935930762380567,2.983017893354433,8967,0,35.60509503802085,,79.155517136958,,,1.265625,,
34.085909999999686,1450,,,,-1.4375,0.400390625,-0.27734375,,,11.935762308939697,2.9915272711602574,8962,0,35.706158449279826,,78.88916459947498,,,1.265625,,
34.11719499999983,1450,,,,-1.34375,0.490234375,0.279296875,,,11.935646361712736,2.9945010337065674,8958,0,35.74130536810482,,78.76974266352626,,,1.267578125,,
34.140270000000015,1450,,,,-1.25,0.44140625,0.03515625,0.030493431253407876,,11.935469485316274,2.998069417712217,8966,0,35.783366049964094,28.630505896721772,80.01065594764107,0.0051549133289840515,0.00412447996805252,1.275390625,,
34.16565999999968,1451,,,,-0.84375,0.154296875,0.001953125,,,11.935188146066006,3.006203423442094,8964,0,35.879603464129126,,79.77568384318859,,,1.279296875,,
34.18932499999972,1451,,,,-1.173828125,0.126953125,0.1484375,,0.15432102685300253,11.935189798729263,3.0016980352899094,8964,0,35.8258357696578,,79.90031057683574,,,1.279296875,,
34.21122999999998,1451,,,,-0.849609375,-0.1796875,0.0546875,,,11.935003043676744,3.0032962557426672,8968,0,35.8443499533517,,79.89187321734975,,,1.275390625,,
34.234154999999795,1451,,,,-0.640625,-0.53125,-0.01171875,,,11.934417025902611,3.005569148632137,8979,0,35.869715619962996,,79.93645038476676,,,1.27734375,,
34.2548450000002,1451,,,,-0.90625,-0.58984375,-0.16015625,,,11.934244114247571,3.0054456392626148,8982,0,35.86772193106089,,79.96946903581393,,,1.271484375,,
34.286134999999774,1451,,,,-0.8984375,-0.29296875,-0.0234375,0.030936636725791836,,11.934106602760595,3.008588256391488,8986,0,35.90481297558964,29.110855323164788,81.07786369185709,0.005301150555002844,0.004298059621085332,1.26953125,,
34.3083450000002,1451,,,,-1.23828125,0.158203125,0.08984375,,,11.933872828151848,3.0045362987092874,8985,0,35.85575409636269,,81.18133937431276,,,1.265625,,
34.331134999999776,1451,,,,-1.078125,0.234375,-0.1171875,,,11.933755686021195,3.0038841280599184,8985,0,35.84761929338387,,81.19900092547182,,,1.265625,,
34.353334999999966,1451,,,,-1.484375,0.40234375,-0.248046875,,0.1581468085778088,11.933311323443743,3.0097483935215235,8977,0,35.91626458512701,,80.97344145911461,,,1.26953125,,
34.3749599999995,1451,,,,-1.0859375,0.29296875,0.13671875,,,11.933012834627354,3.007080889822432,8985,0,35.88353485301372,,81.11723692395333,,,1.275390625,,
34.396569999999834,1451,,,,-1.125,0.076171875,0.044921875,,,11.933137237482214,3.0066604274635615,8981,0,35.878891507429614,,81.0919207485107,,,1.275390625,,
34.41862999999989,1451,,,,-0.671875,-0.14453125,0.291015625,,,11.93335642884848,3.012611169964511,8972,0,35.95056287271674,,80.85223548668182,,,1.2734375,,
34.44246499999985,1451,,,,-0.7734375,-0.40625,-0.0390625,0.030907478675431525,,11.933439569120932,3.012937526908988,8981,0,35.95470790290508,29.068912954485928,80.84869729156445,0.005440410132481528,0.004398500719429591,1.2734375,,
34.465225000000096,1451,,,,-0.6875,-0.46875,0.14453125,,,11.933237122977829,3.0144547178970136,8978,0,35.9722029451443,,80.77844118669442,,,1.26953125,,
34.49432499999972,1450,,,,-0.986328125,-0.28515625,0.013671875,,0.15951251493958288,11.93288418441548,3.0322104946942234,8984,0,36.183016655955335,,80.36496204121194,,,1.265625,,
34.51715500000026,1450,,,,-1.25,0.052734375,-0.15234375,,,11.932595744347049,3.0254131636581882,8987,0,36.10103224155924,,80.57331091605394,,,1.263671875,,
34.53900499999989,1450,,,,-1.38671875,0.341796875,-0.140625,,,11.932775774703035,3.02513900605194,8989,0,36.098305446525806,,80.5981179719031,,,1.263671875,,
34.56149000000023,1450,,,,-1.125,0.4453125,0.203125,,,11.93300282498801,3.0256434979268696,8985,0,36.10501240816794,,80.54456127761254,,,1.267578125,,
34.58415500000026,1450,,,,-1.2109375,0.423828125,0.044921875,0.030852764624461508,,11.933021433610213,3.029433148593709,8970,0,36.150290693858004,28.981745509615344,80.17015894851266,0.005503896060596524,0.00441248222014116,1.271484375,,
34.60668999999948,1450,,,,-0.796875,-0.158203125,0.029296875,,,11.932957051089588,3.0290748522773985,8981,0,36.14582011676173,,80.27510718345437,,,1.2734375,,
34.62869999999972,1450,,,,-1.03125,-0.17578125,-0.17578125,,,11.932642909928843,3.0273479614493253,8979,0,36.124262188075825,,80.30447214808729,,,1.271484375,,
34.65380000000028,1450,,,,-0.796875,-0.240234375,0.31640625,,0.1578840121260704,11.932549877251354,3.024116540231441,8969,0,36.08542145093247,,80.30443740645761,,,1.2734375,,
34.67558999999985,1450,,,,-0.728515625,-0.49609375,0.08203125,,,11.93259343196272,3.015589498839874,8965,0,35.983803447352436,,80.49562789312779,,,1.271484375,,
34.70426500000013,1450,,,,-0.890625,-0.423828125,-0.24609375,,,11.932497127035582,3.0200082867543068,8967,0,36.036240205319416,,80.39352114653545,,,1.263671875,,
34.729430000000164,1450,,,,-1.03125,-0.17578125,0.1953125,0.030829216318991066,,11.93212927572865,3.0192666135694464,8972,0,36.02627955100209,28.96495649022617,80.39952182467451,0.005450863086203709,0.004382467856625477,1.26171875,,
34.75941500000004,1450,,,,-1.140625,-0.0859375,-0.28125,,,11.932236890167475,3.0282997818964033,8977,0,36.13439037203038,,80.20787062112915,,,1.26171875,,
34.78323499999987,1450,,,,-1.4375,0.4453125,-0.060546875,,,11.932261503162579,3.028449631276526,8985,0,36.136252949547796,,80.27087663766946,,,1.263671875,,
34.814334999999964,1450,,,,-1.26171875,0.349609375,-0.033203125,,0.15724366922127825,11.93255721695408,3.0299229231737734,8977,0,36.154728643731815,,80.158807758425,,,1.267578125,,
34.837274999999906,1450,,,,-1.041015625,0.3125,0.2109375,,,11.932305640549604,3.028360713385828,8976,0,36.13532562195254,,80.19679374113605,,,1.271484375,,
34.85956000000006,1450,,,,-0.82421875,-0.1328125,0.05078125,,,11.932490715397996,3.0284714487106634,8977,0,36.13720744358791,,80.20122885038697,,,1.271484375,,
34.883415000000035,1450,,,,-0.546875,-0.486328125,0.009765625,0.03089367482888418,,11.932630590807097,3.029442554267177,8979,0,36.149218896141306,29.0478661315417,80.35544617159728,0.005413260599219535,0.004349849706934137,1.2734375,,
34.90548499999987,1450,,,,-0.953125,-0.494140625,-0.12890625,,,11.932549459095549,3.0255409758599563,8972,0,36.10241733496914,,80.3996124663832,,,1.26953125,,
34.935799999999816,1450,,,,-0.849609375,-0.3359375,0.01171875,,,11.932836410850838,3.022694978646597,8970,0,36.06932470009011,,80.45379091765234,,,1.267578125,,
34.96214999999991,1450,,,,-1.103515625,-0.09375,0.09765625,,0.15820291491989147,11.93243252034971,3.0165217852228103,8972,0,35.994442648336026,,80.64372511335073,,,1.26171875,,
34.984779999999795,1450,,,,-1.1875,-0.033203125,-0.171875,,,11.93225496166237,3.013407009815854,8969,0,35.95674074438339,,80.69860861796562,,,1.2578125,,
35.00735499999998,1450,,,,-1.09375,0.3203125,0.10546875,,,11.931958855728197,3.0091453581287415,8978,0,35.904998604097635,,80.89540673376645,,,1.255859375,,
35.02920999999996,1450,,,,-1.28125,0.251953125,-0.19921875,0.03073255490889718,,11.931704352349467,3.0132021534656537,8972,0,35.95263724901493,28.87454630538348,80.31273507251437,0.005478974916062855,0.004400314609027078,1.259765625,,
35.052220000000204,1450,,,,-1.2734375,0.482421875,0.09765625,,,11.931410267365115,3.0141119063666224,8970,0,35.96260574661016,,80.27246286526402,,,1.265625,,
35.07510999999987,1450,,,,-1.375,0.345703125,-0.205078125,,,11.931220358048577,3.0204978162453684,8976,0,36.03822503662801,,80.15649075139777,,,1.26953125,,
35.110954999999606,1450,,,,-0.8984375,-0.03125,0.18359375,,0.15859890711112887,11.931634479732669,3.028984366690446,8974,0,36.14073430817494,,79.9123391700639,,,1.2734375,,
35.133599999999625,1450,,,,-0.740234375,-0.30078125,0.080078125,,,11.93155999500227,3.025206136410305,8974,0,36.09542851382858,,80.00939136177358,,,1.271484375,,
35.155410000000145,1450,,,,-0.9375,-0.376953125,0.09375,,,11.931690046485274,3.0159137446561783,8972,0,35.98494800817225,,80.2422700896559,,,1.271484375,,
35.17814500000002,1450,,,,-0.6875,-0.3515625,0.224609375,0.030663595840320624,,11.931533276086455,3.018383912196062,8968,0,36.01394808837133,28.796724731837035,79.95992180911516,0.005507532838822651,0.004403818951533932,1.267578125,,
35.203990000000225,1450,,,,-1.099609375,-0.29296875,-0.08984375,,,11.931378447698423,3.0182630347591055,8971,0,36.012038522409625,,79.99444002783427,,,1.265625,,
35.22546999999974,1450,,,,-1.26171875,0.03125,-0.158203125,,,11.931457510370297,3.018837413976069,8970,0,36.01913033557162,,79.96886361594979,,,1.26171875,,
35.257625,1450,,,,-1.15625,0.24609375,0.107421875,,0.15816561918951078,11.930328634870419,3.0669159331875946,8979,0,36.58931497844829,,78.80358144244714,,,1.2578125,,
35.280800000000276,1450,,,,-1.29296875,0.408203125,-0.025390625,,,11.930329450174948,3.0578112769946486,8385,0,36.48069593100632,,73.80480798192667,,,1.263671875,,
35.306095000000205,1450,,,,-0.984375,-0.0546875,-0.15625,,,11.930312783509333,3.0582488482164556,8894,0,36.48586532902947,,78.27526666728478,,,1.265625,,
35.328939999999946,1450,,,,-0.75,-0.1796875,0.203125,0.030566346519810095,,11.930406333234966,3.0502818952124913,8971,0,36.39110244079506,28.71562797591493,78.90837608624962,0.005507997920929025,0.004346271714269485,1.267578125,,
35.35402499999991,1450,,,,-0.861328125,-0.353515625,0.173828125,,,11.930492263767732,3.0416866455297407,8979,0,36.28881899329819,,79.20058403288138,,,1.265625,,
35.37588000000035,1450,,,,-0.8125,-0.462890625,-0.306640625,,,11.930428847763201,3.034955816091005,8977,0,36.20832441997884,,79.36263389065752,,,1.265625,,
35.40139000000013,1450,,,,-1.125,-0.216796875,0.07421875,,0.1567348438607576,11.93015532949363,3.0302709481245484,8970,0,36.1516031015778,,79.42422163929979,,,1.26171875,,
35.42597999999998,1450,,,,-0.92578125,-0.064453125,-0.029296875,,,11.930483557892517,3.029540277325362,8973,0,36.14388046660337,,79.4649757307863,,,1.255859375,,
35.45637000000011,1450,,,,-1.421875,0.279296875,-0.322265625,,,11.930157516719612,3.0282627108559796,8972,0,36.12765114252018,,79.48911360418401,,,1.25390625,,
35.47910499999998,1450,,,,-1.353515625,0.46875,0.201171875,0.03050438137341828,,11.930267473430545,3.0241455899550593,8963,0,36.07886576675927,28.631828445818623,79.35900377499709,0.005474147211986633,0.00434422869260937,1.2578125,,
35.51323499999987,1450,,,,-1.3125,0.396484375,-0.0859375,,,11.930124557652482,3.0274714234022757,8972,0,36.11811117592261,,79.35589811281851,,,1.263671875,,
35.538879999999885,1450,,,,-1.080078125,0.201171875,0.0625,,0.15614175910564632,11.930035837808482,3.023508290215794,8970,0,36.070562258185475,,79.44205605642736,,,1.265625,,
35.56092499999981,1450,,,,-0.8125,-0.068359375,0.189453125,,,11.92976771498291,3.022393040926814,8966,0,36.05644692163773,,79.4364707606734,,,1.265625,,
35.583095000000206,1450,,,,-0.69921875,-0.337890625,0.154296875,,,11.929537010986307,3.0244204117259934,8965,0,36.079935238467684,,79.37254287288992,,,1.265625,,
35.617094999999736,1450,,,,-0.640625,-0.470703125,-0.017578125,,,11.929282419206768,3.0221309660479845,8967,0,36.051853801816584,,79.44970318005981,,,1.267578125,,
35.63991000000015,1450,,,,-0.8203125,-0.451171875,-0.005859375,0.03073365821542272,,11.928780344830987,3.038876994787662,8985,0,36.25009616578212,28.916665612561964,79.76990041714022,0.005399715209135845,0.004307347445136838,1.26171875,,
35.6619049999998,1450,,,,-1.15625,-0.166015625,-0.275390625,,,11.928873235015592,3.0352951374051607,8993,0,36.20765092496539,,79.93847504180314,,,1.2578125,,
35.684159999999686,1450,,,,-1.25,0.22265625,-0.107421875,,0.15772999351721173,11.928954443801977,3.033842568069191,8982,0,36.19056978416458,,79.87917653721024,,,1.2578125,,
35.706850000000095,1450,,,,-1.4375,0.419921875,0.16796875,,,11.929226662549214,3.0295116779308393,8980,0,36.139731482876776,,79.97424496208858,,,1.26171875,,
35.728729999999985,1450,,,,-1.09375,0.435546875,0.2109375,,,11.929455136223314,3.0227307948435556,8978,0,36.05953140596684,,80.12809443000928,,,1.263671875,,
35.75431499999994,1450,,,,-1.173828125,0.33203125,0.017578125,,,11.92960874439786,3.0302281721898687,8976,0,36.149436500477,,79.91668741760013,,,1.26953125,,
35.780294999999924,1450,,,,-0.703125,-0.220703125,0.033203125,0.030871646944517064,,11.929819484307544,3.0287082945142703,8987,0,36.13194322418021,29.054859351874597,80.41322098732434,0.005428695820103329,0.004365389166549329,1.271484375,,
35.81226500000013,1450,,,,-0.96875,-0.140625,-0.009765625,,,11.930149181393793,3.0273503158571486,8969,0,36.1167408925154,,80.28574140113528,,,1.26953125,,
35.834024999999905,1450,,,,-0.666015625,-0.349609375,0.232421875,,0.15841435807150514,11.930259717189351,3.0265747837500623,8968,0,36.10782322363444,,80.29662830992753,,,1.267578125,,
35.85585999999987,1450,,,,-0.828125,-0.615234375,-0.18359375,,,11.930042421010464,3.0224810807790368,8966,0,36.058327510395465,,80.39047475344587,,,1.265625,,
35.8781799999997,1450,,,,-1.03125,-0.18359375,0.037109375,,,11.929949881483651,3.022171569870477,8968,0,36.05435536179956,,80.40918615770313,,,1.263671875,,
35.9020950000002,1450,,,,-0.88671875,-0.37109375,-0.162109375,,,11.929818497037378,3.0217609064664375,8967,0,36.04905915558774,,80.41735818539681,,,1.2578125,,
35.924845000000204,1450,,,,-1.15625,0.14453125,0.18359375,0.03087817069568032,,11.929708766005668,3.023274646013059,8967,0,36.06678604658467,28.99575450445871,80.39461699472513,0.005463363888225278,0.004392250472966834,1.25390625,,
35.961239999999755,1450,,,,-1.38671875,0.26171875,-0.19140625,,,11.92994075803369,3.0238596837936056,8966,0,36.0744668882642,,80.3716102046304,,,1.255859375,,
35.98680500000017,1450,,,,-1.3203125,0.39453125,0.02734375,,0.15780304745768298,11.929753922314795,3.026388428608439,8969,0,36.10406922663963,,80.32607353919308,,,1.2578125,,
36.00783000000008,1450,,,,-1.19921875,0.3125,-0.0234375,,,11.929660800753403,3.0267074588542178,8969,0,36.107593327241105,,80.31823362783965,,,1.263671875,,
36.02933499999996,1450,,,,-1,0.380859375,0.271484375,,,11.929577779750613,3.029244558284746,8970,0,36.13760857194416,,80.26617019452252,,,1.265625,,
36.05319999999972,1450,,,,-0.828125,-0.177734375,0.029296875,,,11.929148967972973,3.0341973855973072,8965,0,36.19539261102441,,80.08731294145649,,,1.267578125,,
36.07501500000013,1450,,,,-0.974609375,0.01171875,0.109375,0.03084692317651386,,11.928873594087142,3.026119892289857,8973,0,36.098201675678304,28.98436640321509,80.29310341723681,0.005444419424679184,0.004371493319125786,1.267578125,,
36.10087999999989,1450,,,,-0.75,-0.533203125,-0.16015625,,,11.928668558587152,3.025087286634156,8971,0,36.08526360305458,,80.30958372923484,,,1.267578125,,
36.127645000000015,1450,,,,-0.76171875,-0.421875,0.1953125,,,11.928398044555019,3.025980344597458,8966,0,36.09509802535824,,80.23677492281448,,,1.267578125,,
36.15387999999989,1450,,,,-0.978515625,-0.33203125,-0.10546875,,0.15685882628510878,11.928414576002195,3.0311583317780544,8966,0,36.15691322695184,,80.10451703055804,,,1.26171875,,
36.18341500000004,1450,,,,-1.01171875,-0.267578125,-0.14453125,,,11.928412342816811,3.02560819289839,8968,0,36.09070211269682,,80.26709558653485,,,1.259765625,,
36.20853999999957,1450,,,,-1.15625,0.130859375,0.15234375,,,11.928405047963118,3.03156232062543,8967,0,36.16170328856316,,80.1027778659858,,,1.255859375,,
36.23115999999968,1450,,,,-1.1875,0.197265625,-0.248046875,0.030797236505407367,,11.928704928906383,3.030619833544504,8969,0,36.15136974604376,28.92583825334726,80.01311833146451,0.005422792760965442,0.004338945588701371,1.255859375,,
36.25326500000013,1450,,,,-1.236328125,0.41796875,0.064453125,,,11.928678372404876,3.017634520551326,8966,0,35.99639164112296,,80.32760293297038,,,1.259765625,,
36.27541499999957,1450,,,,-1.4375,0.375,-0.203125,,,11.928329171367425,3.019961948523017,8967,0,36.02310020698671,,80.2784797898615,,,1.263671875,,
36.30294999999972,1450,,,,-1.296875,0.474609375,0.216796875,,0.1565212938538816,11.92836527034811,3.0192610973356118,8970,0,36.01484921557123,,80.32638251030907,,,1.26953125,,
36.325689999999945,1450,,,,-0.822265625,-0.01953125,0.140625,,,11.928209441589049,3.015936773027215,8965,0,35.97472549125884,,80.37432508550867,,,1.271484375,,
36.35605999999959,1450,,,,-0.953125,-0.109375,-0.193359375,,,11.927834468172211,3.0153865032228233,8969,0,35.96703106800247,,80.41901985940378,,,1.271484375,,
36.37998999999976,1450,,,,-0.78125,-0.228515625,0.333984375,0.030723605993975143,,11.928010987336867,3.016650063298111,8961,0,35.982635099970324,28.830887055066572,80.12444606951632,0.0054289447825496395,0.004349911934437806,1.26953125,,
36.40500499999989,1450,,,,-0.798828125,-0.46875,-0.0546875,,,11.927622078734814,3.015996462014856,8965,0,35.97366598971448,,80.17910007686169,,,1.26953125,,
36.43457499999972,1450,,,,-0.9375,-0.37109375,-0.095703125,,,11.927025264066604,3.021084634640002,8964,0,36.03255276223473,,80.04345265850232,,,1.265625,,
